tag,start_time,end_time,duration,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,tonic_mean,tonic_var,phasic_mean,phasic_var,phasic_sum,phasic_peaks,phasic_sum_over_1,phasic_peaks_over_1
drive01,2475.870968,2535.548387,59.677419,702.255814,152.090003,213.797540,67,77.906977,67,77.906977,213.797540,645.000000,838,0.304444,0.216574,88.223602,132.743363,46.511628,13.666023,4212.805915,5938.232913,0.709438,41.501229,58.498771,10508.935692,357.896865,0.000445,0.000034,1.587105,0.010276,0.020458,2,0.020458,2
drive01,2504.387097,2564.193548,59.806452,695.655172,159.940892,201.218031,63,72.413793,63,72.413793,201.219451,645.000000,903,0.289252,0.229914,89.237671,132.743363,44.280443,13.794932,19642.180446,16796.758298,1.169403,53.904370,46.095630,37893.357017,1454.418274,-0.000363,0.000015,1.443228,0.005149,0.013625,1,0.013625,1
drive01,2536.064516,2595.548387,59.483871,674.235955,150.324802,192.160000,62,69.662921,62,69.662921,192.161420,645.000000,839,0.285006,0.222956,91.844594,116.279070,44.280443,13.484119,4096.934520,5810.965674,0.705035,41.350180,58.649820,10954.829063,1046.928868,0.001974,0.005954,1.544372,0.144028,0.368767,2,0.368767,2
drive01,2564.774194,2624.193548,59.419355,697.767442,179.305108,262.589947,69,80.232558,69,80.232558,262.591026,645.000000,774,0.376330,0.256970,89.885067,116.279070,46.511628,15.852091,4793.632242,13930.895983,0.344101,25.600817,74.399183,20969.011703,2244.483478,0.000700,0.006054,1.845218,0.157832,0.357567,3,0.368767,2
drive01,2596.193548,2655.806452,59.612903,762.784810,220.478423,315.623031,60,75.949367,60,75.949367,315.623031,710.000000,1032,0.413777,0.289044,83.236283,116.279070,38.759690,16.472992,11595.586175,23565.443450,0.492059,32.978517,67.021483,41993.894877,6832.865252,-0.001830,0.000092,1.796095,0.053133,-0.011200,1,0.000000,0
drive01,2624.967742,2684.580645,59.612903,745.518519,205.220863,278.895836,48,59.259259,48,59.259259,278.900497,710.000000,1032,0.374103,0.275273,84.537807,116.279070,38.759690,15.367177,9025.040074,11079.058170,0.814604,44.891544,55.108456,25551.496213,5447.397970,-0.003238,0.000185,1.601979,0.003928,0.037550,1,0.037550,1
drive01,2656.451613,2716.258065,59.806452,671.744444,165.459086,218.259457,50,55.555556,50,55.555556,218.260642,645.000000,839,0.324916,0.246313,92.767004,116.279070,44.280443,14.691149,5272.628633,8416.346440,0.626475,38.517337,61.482663,15164.982918,1476.007846,0.003183,0.013268,2.143936,0.517069,0.678308,6,0.684167,5
drive01,2685.290323,2745.225806,59.935484,631.802083,122.338325,152.642611,56,58.333333,56,58.333333,152.648651,645.000000,903,0.241608,0.193634,97.152227,132.743363,44.280443,12.108694,10063.492060,8229.946139,1.222790,55.011485,44.988515,19617.610468,1324.172269,0.005457,0.019782,3.027061,0.406471,0.930892,7,0.936750,6
drive01,2716.838710,2776.838710,60.000000,651.473118,89.722106,119.449103,61,65.591398,61,65.591398,119.457333,645.000000,709,0.183365,0.137722,93.635857,132.743363,51.679587,11.764316,2516.624231,2152.250436,1.169299,53.902159,46.097841,4868.689533,199.814866,-0.001330,0.009050,3.099653,0.164202,0.457096,4,0.462862,3
drive01,2745.870968,2805.483871,59.612903,717.392857,159.387761,215.475057,61,72.619048,61,72.619048,215.543862,645.000000,903,0.300454,0.222176,86.669288,132.743363,44.280443,14.388381,4671.893817,9383.602344,0.497878,33.238911,66.761089,14710.134114,654.637953,-0.001006,0.002725,2.565191,0.101065,0.284446,4,0.290212,3
drive01,2777.612903,2837.096774,59.483871,782.597403,243.693631,359.503511,58,75.324675,58,75.324675,359.512481,710.000000,1161,0.459384,0.311391,81.673568,103.270224,34.443169,16.790947,15138.035523,22440.632350,0.674582,40.283587,59.716413,41619.226970,4040.559097,-0.000606,0.001841,2.327174,0.011188,0.257513,4,0.257513,4
drive01,2806.129032,2865.935484,59.806452,737.304878,209.435024,294.690271,53,64.634146,53,64.634146,294.691364,710.000000,1161,0.399687,0.284055,85.308484,103.270224,34.443169,14.755795,10775.161001,22947.703382,0.469553,31.952093,68.047907,38937.114236,5214.249853,-0.000832,0.001475,2.193465,0.039454,0.183771,4,0.183771,4
drive01,2837.806452,2897.677419,59.870968,696.413793,119.317395,141.579031,50,57.471264,50,57.471264,141.586977,710.000000,903,0.203309,0.171331,87.853667,103.270224,40.431267,10.623291,6352.894453,4702.946267,1.350833,57.461885,42.538115,13238.297705,2182.456984,-0.003058,0.000324,1.921762,0.014220,0.054942,3,0.054942,3
drive01,2866.709677,2926.451613,59.741935,703.755814,150.247712,205.272066,57,66.279070,57,66.279070,205.284623,645.000000,1032,0.291699,0.213494,87.883518,132.743363,40.431267,13.127002,6818.241167,3254.758905,2.094853,67.688287,32.311713,10608.720554,535.720482,0.001265,0.001533,1.909934,0.014706,0.210383,3,0.210567,2
drive01,2898.322581,2957.806452,59.483871,675.685393,131.199761,187.455146,62,69.662921,62,69.662921,187.455146,645.000000,774,0.277430,0.194173,91.145285,132.743363,48.939641,12.727172,3186.359439,6353.866760,0.501484,33.399202,66.600798,9981.661522,441.435323,-0.011710,0.004676,2.034913,0.016326,0.362742,4,0.362925,3
drive01,2927.161290,2986.967742,59.806452,672.433333,150.452281,210.900454,55,61.111111,55,61.111111,210.911718,645.000000,1226,0.313654,0.223743,91.668758,116.279070,34.443169,11.859040,11852.261391,12846.012004,0.922641,47.988218,52.011782,26534.060330,1835.786936,-0.001009,0.009376,2.309880,0.117900,0.659383,4,0.658300,3
drive01,2959.548387,3019.290323,59.741935,714.953488,180.623489,205.299557,58,67.441860,58,67.441860,205.615175,645.000000,1226,0.287592,0.252637,87.248649,116.279070,34.443169,14.070380,9538.972406,8366.365094,1.140157,53.274463,46.725537,19519.307130,1613.969630,0.006451,0.003425,2.245181,0.130304,0.043108,3,0.042025,2
drive01,2987.548387,3046.387097,58.838710,792.320000,262.837076,268.684990,61,81.333333,61,81.333333,269.249909,710.000000,1290,0.339825,0.331731,81.111007,103.270224,32.068413,17.128092,9031.391196,9321.002515,0.968929,49.210971,50.789029,20959.560391,2607.166680,-0.001210,0.000262,1.962059,0.003766,0.067967,3,0.067967,3
drive01,3020.000000,3080.000000,60.000000,798.894737,298.991040,307.376319,56,73.684211,56,73.684211,307.381131,710.000000,1419,0.384758,0.374256,81.998940,132.743363,32.068413,19.581582,45434.995145,26881.093385,1.690221,62.828336,37.171664,119146.809691,46830.721161,-0.000173,0.000157,1.847625,0.011314,0.092675,6,0.090800,5
drive01,3047.612903,3106.774194,59.161290,736.524390,231.313865,281.421515,56,68.292683,56,68.292683,281.512910,645.000000,1354,0.382218,0.314061,86.633007,132.743363,33.222591,17.644365,5965.217055,5703.690037,1.045852,51.120615,48.879385,14903.343171,3234.436080,0.000148,0.000099,1.681995,0.014134,0.071225,7,0.069896,5
drive01,3080.709677,3140.387097,59.677419,718.988095,216.172594,301.003985,61,72.619048,61,72.619048,301.068179,645.000000,967,0.418739,0.300662,88.807279,132.743363,42.283298,18.922957,10673.928244,21068.252854,0.506636,33.626953,66.373047,32997.722760,1255.541662,-0.001017,0.000162,1.523626,0.004974,0.068783,5,0.069329,4
drive01,3108.000000,3167.870968,59.870968,710.511628,188.366835,254.005968,63,73.255814,63,73.255814,254.097920,645.000000,967,0.357627,0.265114,88.731847,132.743363,42.283298,17.127004,19341.113508,7669.721290,2.521749,71.605019,28.394981,28103.697009,1092.862212,0.000092,0.000223,1.539490,0.007243,0.066650,3,0.066650,3
drive01,3141.032258,3200.709677,59.677419,693.448276,118.937912,171.766184,61,70.114943,61,70.114943,171.772734,645.000000,774,0.247708,0.171517,88.417549,132.743363,48.939641,11.690212,1693.504087,2905.567143,0.582848,36.822741,63.177259,5282.759256,683.688027,-0.001326,0.000242,1.554731,0.003862,0.062042,2,0.062042,2
drive01,3168.516129,3228.064516,59.548387,661.560440,114.832459,149.927909,63,69.230769,63,69.230769,149.927909,645.000000,774,0.226628,0.173578,92.787321,132.743363,48.939641,12.831043,2357.985609,2857.915452,0.825072,45.207637,54.792363,6290.300537,1074.399476,0.000038,0.000570,1.594665,0.009752,0.130117,3,0.127658,2
drive01,3201.225806,3261.032258,59.806452,628.447917,100.859347,136.799328,61,63.541667,61,63.541667,136.826282,645.000000,709,0.217721,0.160490,97.259869,132.743363,51.679587,11.762451,2073.878912,2136.434579,0.970720,49.257114,50.742886,4899.429731,689.116239,0.002924,0.001741,1.744162,0.013858,0.355083,5,0.352625,4
drive01,3228.709677,3288.580645,59.870968,630.427083,106.412083,152.619324,62,64.583333,62,64.583333,152.620858,645.000000,709,0.242091,0.168794,97.220016,132.743363,51.679587,13.027795,901.894308,3605.736746,0.250128,20.008166,79.991834,5028.820859,521.189804,0.000224,0.006247,1.994936,0.129769,0.704317,5,0.704317,5
drive01,3261.483871,3321.419355,59.935484,642.489362,128.220722,170.784983,64,68.085106,64,68.085106,170.797591,645.000000,709,0.265837,0.199569,96.130759,132.743363,51.679587,14.624686,4212.700264,8616.464651,0.488913,32.836902,67.163098,14553.045450,1723.880535,-0.000947,0.009521,2.488185,0.142362,0.533525,4,0.537050,3
drive01,3289.741935,3349.548387,59.806452,692.931818,172.009008,223.206184,60,68.181818,60,68.181818,223.266374,645.000000,838,0.322205,0.248234,90.491802,132.743363,46.511628,16.496659,4657.488684,3947.282895,1.179923,54.126814,45.873186,9322.504979,717.733400,-0.002148,0.005313,2.630478,0.039695,0.236096,4,0.239621,3
drive01,3322.516129,3382.258065,59.741935,733.096386,179.814173,232.537502,57,68.674699,57,68.674699,232.585390,710.000000,838,0.317264,0.245280,85.349040,132.743363,46.511628,14.935380,13869.675833,9229.293756,1.502788,60.044565,39.955435,25367.415791,2268.446202,0.002331,0.001026,2.315806,0.067543,0.226213,5,0.228413,4
drive01,3350.258065,3410.258065,60.000000,714.329412,167.989965,222.055475,56,65.882353,56,65.882353,222.056782,710.000000,903,0.310860,0.235172,86.933929,116.279070,42.283298,13.030459,11911.565764,6199.832846,1.921272,65.768338,34.231662,20505.696245,2394.297636,-0.000416,0.000217,1.976063,0.030374,0.062167,2,0.064367,1
drive01,3382.838710,3442.645161,59.806452,736.512195,193.349823,234.749970,46,56.097561,46,56.097561,234.751300,710.000000,903,0.318734,0.262521,85.011185,116.279070,42.283298,14.079912,15316.613642,12174.738327,1.258065,55.714298,44.285702,28932.834757,1441.482788,-0.000465,0.000001,1.697826,0.014199,0.000000,0,0.000000,0
drive01,3411.032258,3470.967742,59.935484,758.925000,218.962443,272.940531,50,62.500000,50,62.500000,272.941733,710.000000,967,0.359643,0.288517,83.703944,132.743363,42.283298,16.816333,29937.653345,20627.525184,1.451345,59.206067,40.793933,52338.657032,1773.478502,-0.000284,0.000001,1.529676,0.007706,0.000000,0,0.000000,0
drive01,3443.290323,3502.709677,59.419355,750.900000,221.853732,301.581475,59,73.750000,59,73.750000,301.582598,710.000000,903,0.401628,0.295450,84.879917,132.743363,44.280443,17.607788,17235.995164,18688.627819,0.922272,47.978221,52.021779,38286.941132,2362.318149,-0.000117,0.000015,1.393611,0.003449,0.012642,1,0.012642,1
drive01,3471.677419,3531.548387,59.870968,748.012346,183.821618,248.381914,57,70.370370,57,70.370370,248.381914,710.000000,839,0.332056,0.245747,83.488950,116.279070,44.280443,13.956725,13534.729169,22175.436475,0.610348,37.901614,62.098386,37832.674454,2122.508809,-0.000202,0.000015,1.304272,0.002286,0.012642,1,0.012642,1
drive01,3503.419355,3563.225806,59.806452,756.525000,185.267714,271.304351,53,66.250000,53,66.250000,271.304351,710.000000,838,0.358619,0.244893,82.476027,103.270224,42.283298,13.442420,3619.249829,12820.595182,0.282300,22.015109,77.984891,17133.188745,693.343734,-0.000173,0.000001,1.217553,0.002205,0.000000,0,0.000000,0
drive01,3532.258065,3592.258065,60.000000,809.520000,271.237423,402.326846,55,73.333333,55,73.333333,402.327804,710.000000,1548,0.496996,0.335060,79.098014,103.270224,28.182245,15.719485,10977.839756,26432.069994,0.415323,29.344737,70.655263,43054.865362,5644.955613,-0.000070,0.000001,1.145734,0.001611,0.000000,0,0.000000,0
drive01,3564.064516,3623.677419,59.612903,806.080000,289.193649,421.840296,62,82.666667,62,82.666667,421.848442,710.000000,1613,0.523333,0.358765,79.316957,103.270224,27.347311,14.565394,50167.724861,40833.742073,1.228585,55.128479,44.871521,95215.370942,4213.904009,-0.000103,0.000001,1.078064,0.001163,0.000000,0,0.000000,0
drive01,3593.032258,3652.967742,59.935484,740.439024,209.575532,302.644873,59,71.951220,59,71.951220,302.645904,710.000000,1613,0.408738,0.283042,84.169032,103.270224,27.347311,12.107727,12123.353607,9646.895604,1.256710,55.687712,44.312288,26000.931567,4230.682356,-0.000049,0.000004,1.033800,0.000467,0.007242,1,0.007242,1
drive01,3624.387097,3683.806452,59.419355,707.482353,144.378851,208.681938,54,63.529412,54,63.529412,208.683373,710.000000,838,0.294966,0.204074,86.991424,103.270224,42.283298,11.203152,4565.126063,10273.452223,0.444361,30.765252,69.234748,16016.090416,1177.512130,-0.000022,0.000004,0.990989,0.000842,0.007242,1,0.007242,1
drive01,3653.548387,3713.225806,59.677419,692.689655,148.990347,200.690364,62,71.264368,62,71.264368,200.830456,645.000000,903,0.289928,0.215090,89.121980,116.279070,42.283298,12.352184,4004.309790,6055.501092,0.661268,39.805021,60.194979,11389.412651,1329.601769,-0.000076,0.000001,0.940581,0.000884,0.000000,0,0.000000,0
drive01,3684.516129,3744.516129,60.000000,731.518072,205.829397,287.740017,65,78.313253,65,78.313253,287.741076,645.000000,903,0.393348,0.281373,86.233031,116.279070,42.283298,15.605692,7937.171389,22041.392440,0.360103,26.476156,73.523844,32357.593709,2379.029880,-0.000047,0.000001,0.889623,0.000725,0.000000,0,0.000000,0
drive01,3713.935484,3773.612903,59.677419,754.950000,206.400305,301.261893,62,77.500000,62,77.500000,301.263016,710.000000,967,0.399050,0.273396,83.510492,132.743363,42.283298,15.543122,3578.335359,17743.485401,0.201670,16.782504,83.217496,23456.474337,2134.653577,-0.000063,0.000001,0.848081,0.000509,0.000000,0,0.000000,0
drive01,3745.225806,3804.387097,59.161290,748.475000,227.547907,294.125655,58,72.500000,58,72.500000,294.126770,710.000000,1548,0.392968,0.304015,84.436164,132.743363,30.000000,15.337527,5108.858961,10681.664879,0.478283,32.353955,67.646045,20027.065200,4236.541360,-0.000053,0.000001,0.807454,0.000520,0.000000,0,0.000000,0
drive01,3774.258065,3833.677419,59.419355,984.639344,385.735835,304.638228,45,73.770492,45,73.770492,304.958986,774.000000,1484,0.309716,0.391753,69.889564,116.279070,30.000000,23.549619,13257.798765,27416.751744,0.483566,32.594826,67.405174,59396.365820,18721.815311,-0.000030,0.000001,0.773222,0.000301,0.000000,0,0.000000,0
drive01,3805.677419,3865.032258,59.354839,1237.571429,395.590224,422.597121,39,79.591837,39,79.591837,422.769835,1355.000000,1677,0.341612,0.319650,54.702313,103.270224,26.572188,20.669539,31265.218479,16475.379611,1.897693,65.489792,34.510208,55589.207365,7848.609274,-0.000016,0.000001,0.743784,0.000243,0.000000,0,0.000000,0
drive01,3834.967742,3894.903226,59.935484,927.681818,378.968282,387.388785,55,83.333333,55,83.333333,387.491538,774.000000,1677,0.417699,0.408511,72.409495,103.270224,26.572188,19.992287,107086.436442,30543.014754,3.506086,77.807792,22.192208,147515.780748,9886.329552,-0.000045,0.000001,0.713465,0.000399,0.000000,0,0.000000,0
drive01,3865.806452,3925.225806,59.419355,802.680000,209.242983,271.381252,58,77.333333,58,77.333333,271.381252,710.000000,903,0.338094,0.260680,78.100608,103.270224,40.431267,13.333784,16244.153058,10322.315650,1.573693,61.145323,38.854677,32264.341795,5697.873087,-0.000035,0.000001,0.679992,0.000315,0.000000,0,0.000000,0
drive01,3895.612903,3955.612903,60.000000,758.975000,193.999737,250.094261,54,67.500000,54,67.500000,250.094261,710.000000,968,0.329516,0.255608,82.636820,116.279070,40.431267,14.832755,19029.948588,12353.247782,1.540481,60.637382,39.362618,34746.175768,3362.979399,-0.000065,0.000001,0.654330,0.000155,0.000000,0,0.000000,0
drive02,0.645161,60.387097,59.741935,862.714286,239.200610,344.369605,57,81.428571,57,81.428571,344.389904,839.000000,1290,0.399193,0.277265,74.228092,132.743363,34.443169,18.848007,16479.529655,12546.533534,1.313473,56.774939,43.225061,30999.607006,1973.543817,0.000414,0.000100,0.714402,0.001771,0.052700,4,0.053383,3
drive02,30.967742,90.580645,59.612903,1026.779661,392.252692,429.827058,54,91.525424,54,91.525424,429.919118,903.000000,1677,0.418706,0.382022,67.183745,132.743363,28.182245,25.355117,94210.089126,24267.070656,3.882219,79.517511,20.482489,157377.718343,38900.558562,0.000608,0.000105,0.631355,0.004686,0.040525,3,0.040008,2
drive02,61.032258,120.967742,59.935484,1009.633333,359.582808,333.010654,53,88.333333,53,88.333333,333.026721,903.000000,1677,0.329849,0.356152,66.390425,132.743363,28.182245,21.630167,12530.477470,13836.742449,0.905594,47.522938,52.477062,42844.562563,16477.342645,-0.000178,0.000052,0.522958,0.003605,-0.000792,2,0.000000,0
drive02,91.741935,150.903226,59.161290,849.633803,175.090119,245.292414,60,84.507042,60,84.507042,245.465418,839.000000,774,0.288907,0.206077,74.072073,132.743363,48.939641,17.773054,6861.812302,6891.785798,0.995651,49.891034,50.108966,14788.152458,1034.554358,-0.000094,0.000043,0.435194,0.001918,-0.003700,2,0.000000,0
drive02,122.064516,181.870968,59.806452,845.916667,231.035925,317.470360,58,80.555556,58,80.555556,317.600311,839.000000,1483,0.375451,0.273119,76.040055,132.743363,31.007752,20.869279,32070.503653,22087.920969,1.451948,59.216094,40.783906,60796.660997,6638.236375,-0.000097,0.000064,0.364327,0.001309,-0.002500,3,0.000000,0
drive02,151.870968,211.290323,59.419355,794.644737,260.387235,323.087356,63,82.894737,63,82.894737,323.143559,839.000000,1677,0.406652,0.327678,85.241416,232.558140,31.007752,35.437666,12947.288276,9703.970925,1.334226,57.159243,42.840757,28414.351930,5763.092729,-0.000065,0.000044,0.311470,0.000703,-0.000108,2,0.000000,0
drive02,182.129032,242.000000,59.870968,801.813333,210.810514,242.351725,65,86.666667,65,86.666667,242.616787,839.000000,968,0.302585,0.262917,82.754133,232.558140,48.939641,34.138919,5115.109894,6506.136355,0.786198,44.015158,55.984842,13502.713422,1881.467172,-0.000056,0.000001,0.274485,0.000287,0.000000,0,0.000000,0
drive02,212.064516,271.935484,59.870968,866.385714,136.971836,184.953752,57,81.428571,57,81.428571,185.038774,871.000000,774,0.213576,0.158096,71.162705,132.743363,48.939641,12.784267,3226.666318,5641.856803,0.571916,36.383356,63.616644,9268.425358,399.902238,-0.000085,0.000001,0.245612,0.000278,0.000000,0,0.000000,0
drive02,242.838710,302.774194,59.935484,880.797101,154.067268,225.287753,56,81.159420,56,81.159420,225.289781,903.000000,903,0.255779,0.174918,70.461839,132.743363,44.280443,14.223530,3794.827404,8358.041698,0.454033,31.225774,68.774226,12877.916559,725.047458,-0.000019,0.000001,0.224404,0.000061,0.000000,0,0.000000,0
